#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	SNP cluster	Min-same	Min-diff	Host	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
E.coli and Shigella	SI-P078		PDT000502592.1	2019-05-15T20:10:46Z	Japan		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00077714	PDG000000004.2285	Escherichia coli	GCA_005397405.1			ehxA=COMPLETE,espP=PARTIAL_END_OF_CONTIG,espX1=PARTIAL,fdeC=COMPLETE,iha=COMPLETE,lpfA=COMPLETE,saa=PARTIAL_END_OF_CONTIG,sslE=HMM,stxA2a=COMPLETE,stxA2a=PARTIAL_END_OF_CONTIG,stxB2a=COMPLETE,stxB2a=PARTIAL_END_OF_CONTIG,subA=COMPLETE,subB=COMPLETE	2014	emrE=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		120710	154	5147134						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	Platanus v. 1.2.2			562	BGJG	BGJG00000000.1
E.coli and Shigella	SI-P079		PDT000502593.1	2019-05-15T20:11:32Z	Japan		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00077715	PDG000000004.2285	Escherichia coli	GCA_005397425.1			ehxA=COMPLETE,espP=COMPLETE,espX1=COMPLETE,fdeC=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,saa=PARTIAL,sslE=HMM,stxA1a=COMPLETE,stxA2a=COMPLETE,stxA2c=COMPLETE,stxB1a=COMPLETE,stxB2a=COMPLETE,stxB2c=COMPLETE	2014	emrE=COMPLETE,ymgB=PARTIAL		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		82708	183	5145811						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	Platanus v. 1.2.2			562	BGJH	BGJH00000000.1
E.coli and Shigella	SI-P082		PDT000502594.1	2019-05-15T20:11:56Z	Japan		environmental/other				Bos taurus	aadA1=COMPLETE,blaEC=COMPLETE,sul1=COMPLETE	SAMD00077716	PDG000000004.2285	Escherichia coli	GCA_005397445.1			astA=COMPLETE,bmaE=COMPLETE,cdtB=COMPLETE,espX1=COMPLETE,f17a=COMPLETE,f17g=COMPLETE,fdeC=COMPLETE,iss=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,lpfA=COMPLETE,sslE=HMM	2014	qacEdelta1=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		151171	112	5397737						562		Scaffold	aadA1=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,sul1=COMPLETE	platanus v. 1.2.2			562	BGJI	BGJI00000000.1
E.coli and Shigella	SI-P083		PDT000502595.1	2019-05-15T20:12:35Z	Japan		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00077717	PDG000000004.2285	Escherichia coli	GCA_005397465.1			ehxA=COMPLETE,espP=PARTIAL,espX1=COMPLETE,fdeC=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,saa=PARTIAL_END_OF_CONTIG,sslE=HMM,stxA1a=COMPLETE,stxA2a=COMPLETE,stxA2d=PARTIAL_END_OF_CONTIG,stxB1a=COMPLETE,stxB2a=COMPLETE,stxB2c=COMPLETE	2014	emrE=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		98236	197	5172229						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	Platanus v. 1.2.2			562	BGJJ	BGJJ00000000.1
E.coli and Shigella	SI-P084		PDT000502596.1	2019-05-15T20:13:17Z	Japan		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00077718	PDG000000004.2285	Escherichia coli	GCA_005397485.1			ehxA=COMPLETE,espP=PARTIAL_END_OF_CONTIG,espX1=MISTRANSLATION,fdeC=COMPLETE,iha=COMPLETE,lpfA=COMPLETE,sslE=HMM,stxB2a=COMPLETE,stxB2c=COMPLETE,subA=COMPLETE,subB=COMPLETE	2014	ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		70565	220	5114653						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	Platanus v. 1.2.2			562	BGJK	BGJK00000000.1
E.coli and Shigella	13-1BK		PDT000502613.1	2019-05-15T20:26:55Z	USA		environmental/other				Bos taurus	blaEC=COMPLETE,tet(B)=COMPLETE	SAMD00148522	PDG000000004.2285	Escherichia coli	GCA_005397845.1			eae=COMPLETE,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=PARTIAL_END_OF_CONTIG,espP=COMPLETE,espX1=COMPLETE,etpD=COMPLETE,fdeC=MISTRANSLATION,lpfA=COMPLETE,nleB=COMPLETE,sslE=HMM,tccP=PARTIAL_END_OF_CONTIG,tir=COMPLETE	2018	emrE=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		94338	165	5310540						562		Scaffold	blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE	platanus v. 1.2.2			562	BHZP	BHZP00000000.1
E.coli and Shigella	27-1BK		PDT000502628.1	2019-05-15T20:37:25Z	USA		environmental/other				Bos taurus	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,tet(B)=COMPLETE	SAMD00148537	PDG000000004.2285	Escherichia coli	GCA_005398145.1			espX1=COMPLETE,fdeC=PARTIAL,iss=COMPLETE,lpfA=COMPLETE	2018	emrE=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		179568	61	5106831						562		Scaffold	acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE	platanus v. 1.2.2			562	BIAE	BIAE00000000.1
E.coli and Shigella	32-1BK		PDT000502634.1	2019-05-15T20:41:41Z	USA		environmental/other				Bos taurus	blaEC=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT	SAMD00148543	PDG000000004.2285	Escherichia coli	GCA_005398265.1			espX1=COMPLETE,fdeC=COMPLETE,lpfA=COMPLETE,sslE=HMM	2018	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		338236	63	5101282						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT	platanus v. 1.2.2			562	BIAK	BIAK00000000.1
E.coli and Shigella	39-1BK		PDT000502641.1	2019-05-15T20:46:29Z	USA		environmental/other				Bos taurus	blaEC=COMPLETE,tet(B)=COMPLETE	SAMD00148550	PDG000000004.2285	Escherichia coli	GCA_005398505.1			eae=COMPLETE,ehxA=COMPLETE,espA=COMPLETE,espB=COMPLETE,espF=PARTIAL,espK=COMPLETE,espP=COMPLETE,espX1=COMPLETE,fdeC=COMPLETE,lpfA=COMPLETE,nleA=MISTRANSLATION,nleB2=PARTIAL,nleB=COMPLETE,sslE=HMM,tccP=PARTIAL,tir=COMPLETE	2018	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		212420	162	5274680						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE	platanus v. 1.2.2			562	BIAR	BIAR00000000.1
E.coli and Shigella	45-1BK		PDT000502648.1	2019-05-15T20:51:30Z	USA		environmental/other				Bos taurus	blaEC=COMPLETE,tet(B)=COMPLETE	SAMD00148557	PDG000000004.2285	Escherichia coli	GCA_005398805.1			espX1=COMPLETE,fdeC=COMPLETE,hlyA-alpha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,sslE=HMM	2018	terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		215695	85	5069763						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE	platanus v. 1.2.2			562	BIAY	BIAY00000000.1
E.coli and Shigella	5-1BK		PDT000502649.1	2019-05-15T20:52:15Z	USA		environmental/other				Bos taurus	blaEC=COMPLETE,tet(A)=COMPLETE	SAMD00148558	PDG000000004.2285	Escherichia coli	GCA_005398825.1			espX1=COMPLETE,fdeC=COMPLETE,lpfA=COMPLETE,sslE=HMM	2018	emrE=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		228793	67	5160138						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE	platanus v. 1.2.2			562	BIAZ	BIAZ00000000.1
E.coli and Shigella	6-1BK		PDT000502650.1	2019-05-15T20:52:50Z	USA		environmental/other				Bos taurus	blaEC=COMPLETE,tet(B)=COMPLETE	SAMD00148559	PDG000000004.2285	Escherichia coli	GCA_005398845.1			espX1=COMPLETE,fdeC=COMPLETE,hlyA-alpha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,sslE=HMM	2018	emrE=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		136285	129	5308011						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE	platanus v. 1.2.2			562	BIBA	BIBA00000000.1
E.coli and Shigella	01-A55-A		PDT000502654.1	2019-05-15T20:55:20Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148563	PDG000000004.2285	Escherichia coli	GCA_005398925.1			espX1=COMPLETE,fdeC=COMPLETE,lpfA=COMPLETE,sslE=HMM	2010	emrE=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		185670	67	4760723						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BIBE	BIBE00000000.1
E.coli and Shigella	02-A71-A		PDT000502655.1	2019-05-15T20:55:53Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148564	PDG000000004.2285	Escherichia coli	GCA_005398945.1			espX1=COMPLETE,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,sslE=HMM	2010	emrE=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		185579	69	4888572						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BIBF	BIBF00000000.1
E.coli and Shigella	04-A81-A		PDT000502657.1	2019-05-15T20:57:18Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148566	PDG000000004.2285	Escherichia coli	GCA_005398985.1			cdtB=COMPLETE,espX1=COMPLETE,f17a=COMPLETE,f17g=COMPLETE,fdeC=COMPLETE,iss=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,lpfA=COMPLETE,sslE=HMM	2010	emrE=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		170152	98	5010279						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BIBH	BIBH00000000.1
E.coli and Shigella	05-A85-A		PDT000502658.1	2019-05-15T20:58:02Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148567	PDG000000004.2285	Escherichia coli	GCA_005399005.1			cdtB=COMPLETE,espX1=PARTIAL,f17g=COMPLETE,fdeC=COMPLETE,lpfA=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2010	emrE=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		173264	97	5068505						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BIBI	BIBI00000000.1
E.coli and Shigella	06-A102-A		PDT000502659.1	2019-05-15T20:58:45Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148568	PDG000000004.2285	Escherichia coli	GCA_005399025.1			cdtB=COMPLETE,espX1=COMPLETE,fdeC=COMPLETE,lpfA=COMPLETE,sslE=HMM	2010	ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		227429	76	5139881						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BIBJ	BIBJ00000000.1
E.coli and Shigella	07-A137-A		PDT000502660.1	2019-05-15T20:59:39Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148569	PDG000000004.2285	Escherichia coli	GCA_005399045.1			espX1=COMPLETE,fdeC=COMPLETE,lpfA=COMPLETE	2010	ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		198797	74	5058434						562		Scaffold	acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BIBK	BIBK00000000.1
E.coli and Shigella	09-A139-A		PDT000502662.1	2019-05-15T21:01:07Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148571	PDG000000004.2285	Escherichia coli	GCA_005399085.1			espX1=COMPLETE,fdeC=COMPLETE,hlyA-alpha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,sslE=HMM	2010	emrE=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		168753	82	5155739						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BIBM	BIBM00000000.1
E.coli and Shigella	101-K50-A		PDT000502664.1	2019-05-15T21:02:20Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148573	PDG000000004.2285	Escherichia coli	GCA_005399125.1			fdeC=COMPLETE,iss=COMPLETE,lpfA=PARTIAL,sslE=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2011			3.8.4	2020-05-04.1	COMBINED	PRJDB5579		32978	358	4804752						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BIBO	BIBO00000000.1
E.coli and Shigella	102-K56-A		PDT000502665.1	2019-05-15T21:02:57Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148574	PDG000000004.2285	Escherichia coli	GCA_005399145.1			fdeC=COMPLETE,lpfA=COMPLETE,sslE=HMM	2011	emrE=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		36767	276	4748732						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BIBP	BIBP00000000.1
E.coli and Shigella	103-L154-A		PDT000502666.1	2019-05-15T21:03:41Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148575	PDG000000004.2285	Escherichia coli	GCA_005399165.1			cdtB=COMPLETE,fdeC=COMPLETE,lpfA=COMPLETE,sslE=HMM	2011			3.8.4	2020-05-04.1	COMBINED	PRJDB5579		27992	488	5196578						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BIBQ	BIBQ00000000.1
E.coli and Shigella	105-L71-A		PDT000502668.1	2019-05-15T21:05:32Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148577	PDG000000004.2285	Escherichia coli	GCA_005399205.1			cdtB=COMPLETE,f17a=COMPLETE,f17g=COMPLETE,fdeC=COMPLETE,iucA=COMPLETE,iutA=COMPLETE,lpfA=COMPLETE,sslE=HMM	2011	emrE=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		32786	400	5081768						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BIBS	BIBS00000000.1
E.coli and Shigella	13-A145-A		PDT000502672.1	2019-05-15T21:08:22Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148581	PDG000000004.2285	Escherichia coli	GCA_005399285.1			cdtB=COMPLETE,espX1=PARTIAL,fdeC=COMPLETE,lpfA=COMPLETE,sslE=HMM	2010	emrE=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		192643	90	5139218						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BIBW	BIBW00000000.1
E.coli and Shigella	14-A146-A		PDT000502673.1	2019-05-15T21:09:11Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148582	PDG000000004.2285	Escherichia coli	GCA_005399305.1			astA=COMPLETE,espX1=COMPLETE,fdeC=COMPLETE,lpfA=COMPLETE,sslE=HMM	2010	ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		291184	74	4763246						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BIBX	BIBX00000000.1
E.coli and Shigella	15-B7-A		PDT000502674.1	2019-05-15T21:10:04Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148583	PDG000000004.2285	Escherichia coli	GCA_005399325.1			espX1=COMPLETE,fdeC=COMPLETE,lpfA=COMPLETE,sslE=HMM	2010	emrE=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		196855	54	4764349						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BIBY	BIBY00000000.1
E.coli and Shigella	16-B15-A		PDT000502675.1	2019-05-15T21:10:37Z	France		environmental/other				Bos taurus	blaEC=COMPLETE,cyaA_S352T=POINT	SAMD00148584	PDG000000004.2285	Escherichia coli	GCA_005399345.1			air=COMPLETE,eilA=COMPLETE,espX1=COMPLETE,fdeC=COMPLETE,iha=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,sinH=HMM,sslE=HMM	2010	arsD=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		230475	71	5305993						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,mdtM=COMPLETE	platanus v. 1.2.2			562	BIBZ	BIBZ00000000.1
E.coli and Shigella	17-B22-A		PDT000502676.1	2019-05-15T21:11:24Z	France		environmental/other				Bos taurus	blaEC=MISTRANSLATION,uhpT_E350Q=POINT	SAMD00148585	PDG000000004.2285	Escherichia coli	GCA_005399365.1			espX1=COMPLETE,fdeC=COMPLETE,lpfA=COMPLETE,sslE=HMM	2010	emrE=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		260156	94	5000798						562		Scaffold	acrF=COMPLETE,blaEC=MISTRANSLATION,mdtM=COMPLETE,uhpT_E350Q=POINT	platanus v. 1.2.2			562	BICA	BICA00000000.1
E.coli and Shigella	18-B32-A		PDT000502677.1	2019-05-15T21:11:52Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148586	PDG000000004.2285	Escherichia coli	GCA_005399385.1			espX1=COMPLETE,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,sslE=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2010	ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		235538	73	4874990						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BICB	BICB00000000.1
E.coli and Shigella	19-B39-A		PDT000502678.1	2019-05-15T21:12:45Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148587	PDG000000004.2285	Escherichia coli	GCA_005399405.1			astA=COMPLETE,espX1=PARTIAL,fdeC=COMPLETE,lpfA=COMPLETE,sslE=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2010	ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		135666	90	4960351						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BICC	BICC00000000.1
E.coli and Shigella	20-B54-A		PDT000502679.1	2019-05-15T21:13:36Z	France		environmental/other				Bos taurus	blaEC=COMPLETE,uhpT_E350Q=POINT	SAMD00148588	PDG000000004.2285	Escherichia coli	GCA_005399425.1			eilA=COMPLETE,espX1=COMPLETE,fdeC=COMPLETE,hlyA-alpha=COMPLETE,sinH=HMM,sslE=HMM	2010	arsD=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		260207	76	5125105						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,uhpT_E350Q=POINT	platanus v. 1.2.2			562	BICD	BICD00000000.1
E.coli and Shigella	21-C8-A		PDT000502680.1	2019-05-15T21:14:26Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148589	PDG000000004.2285	Escherichia coli	GCA_005399445.1			espX1=COMPLETE,fdeC=COMPLETE,lpfA=COMPLETE,sslE=HMM	2010	emrE=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		183400	92	4907709						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BICE	BICE00000000.1
E.coli and Shigella	22-C16-A		PDT000502681.1	2019-05-15T21:15:19Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148590	PDG000000004.2285	Escherichia coli	GCA_005399465.1			cdtB=COMPLETE,espX1=PARTIAL,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,ybtP=COMPLETE,ybtQ=COMPLETE	2010	ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		238031	102	5171948						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BICF	BICF00000000.1
E.coli and Shigella	24-C48-A		PDT000502683.1	2019-05-15T21:16:55Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148592	PDG000000004.2285	Escherichia coli	GCA_005399505.1			espX1=PARTIAL,fdeC=COMPLETE,lpfA=COMPLETE,sslE=HMM	2010	ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		201181	78	4760953						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BICH	BICH00000000.1
E.coli and Shigella	25-C51-A		PDT000502684.1	2019-05-15T21:17:43Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148593	PDG000000004.2285	Escherichia coli	GCA_005399525.1			espX1=PARTIAL,f17g=COMPLETE,fdeC=COMPLETE,hlyA-alpha=COMPLETE,iroE=COMPLETE,iroN=COMPLETE,iss=COMPLETE,iss=PARTIAL_END_OF_CONTIG,lpfA=COMPLETE,sslE=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2010	emrE=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		148868	102	5200685						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BICI	BICI00000000.1
E.coli and Shigella	26-C77-A		PDT000502685.1	2019-05-15T21:18:36Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148594	PDG000000004.2285	Escherichia coli	GCA_005399545.1			espX1=PARTIAL,fdeC=COMPLETE,lpfA=COMPLETE,sslE=HMM	2010	ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		212773	72	4830909						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BICJ	BICJ00000000.1
E.coli and Shigella	27-C97-A		PDT000502686.1	2019-05-15T21:19:12Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148595	PDG000000004.2285	Escherichia coli	GCA_005399565.1			espX1=PARTIAL,fdeC=COMPLETE,lpfA=COMPLETE,sslE=HMM	2010	emrE=COMPLETE,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		165476	84	4974347						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BICK	BICK00000000.1
E.coli and Shigella	28-C100-A		PDT000502687.1	2019-05-15T21:19:56Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148596	PDG000000004.2285	Escherichia coli	GCA_005399585.1			cdtB=COMPLETE,espX1=COMPLETE,fdeC=COMPLETE,hlyA-alpha=COMPLETE,lpfA=COMPLETE,sslE=HMM	2010	ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		157525	108	5110834						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BICL	BICL00000000.1
E.coli and Shigella	29-D61-A		PDT000502688.1	2019-05-15T21:20:47Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148597	PDG000000004.2285	Escherichia coli	GCA_005399605.1			cdtB=COMPLETE,espX1=COMPLETE,fdeC=COMPLETE,hlyA-alpha=COMPLETE,lpfA=COMPLETE,sslE=HMM	2010	ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		142768	129	5213242						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BICM	BICM00000000.1
E.coli and Shigella	30-D80-A		PDT000502689.1	2019-05-15T21:21:25Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148598	PDG000000004.2285	Escherichia coli	GCA_005399625.1			cdtB=COMPLETE,espX1=COMPLETE,fdeC=COMPLETE,iss=COMPLETE,lpfA=COMPLETE,sslE=HMM	2010	ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		205285	101	5074184						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BICN	BICN00000000.1
E.coli and Shigella	31-E55-A		PDT000502690.1	2019-05-15T21:22:15Z	France		environmental/other				Bos taurus	blaEC=COMPLETE	SAMD00148599	PDG000000004.2285	Escherichia coli	GCA_005399645.1			espX1=COMPLETE,fdeC=COMPLETE,lpfA=COMPLETE,sslE=HMM	2011	emrE=MISTRANSLATION,ymgB=COMPLETE		3.8.4	2020-05-04.1	COMBINED	PRJDB5579		397859	44	4760180						562		Scaffold	acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE	platanus v. 1.2.2			562	BICO	BICO00000000.1
